VIOLATION.PWSID,VIOLATION.VIOLATION_ID,VIOLATION.FACILITY_ID,VIOLATION.POPULATION_SERVED_COUNT,VIOLATION.NPM_CANDIDATE,VIOLATION.PWS_ACTIVITY_CODE,VIOLATION.PWS_DEACTIVATION_DATE,VIOLATION.PRIMARY_SOURCE_CODE,VIOLATION.POP_CAT_5_CODE,VIOLATION.PRIMACY_AGENCY_CODE,VIOLATION.EPA_REGION,VIOLATION.PWS_TYPE_CODE,VIOLATION.VIOLATION_CODE,VIOLATION.VIOLATION_CATEGORY_CODE,VIOLATION.IS_HEALTH_BASED_IND,VIOLATION.CONTAMINANT_CODE,VIOLATION.COMPLIANCE_STATUS_CODE,VIOLATION.VIOL_MEASURE,VIOLATION.UNIT_OF_MEASURE,VIOLATION.STATE_MCL,VIOLATION.IS_MAJOR_VIOL_IND,VIOLATION.SEVERITY_IND_CNT,VIOLATION.COMPL_PER_BEGIN_DATE,VIOLATION.COMPL_PER_END_DATE,VIOLATION.LATEST_ENFORCEMENT_ID,VIOLATION.RTC_ENFORCEMENT_ID,VIOLATION.RTC_DATE,VIOLATION.PUBLIC_NOTIFICATION_TIER,VIOLATION.ORIGINATOR_CODE,VIOLATION.SAMPLE_RESULT_ID,VIOLATION.CORRECTIVE_ACTION_ID,VIOLATION.RULE_CODE,VIOLATION.RULE_GROUP_CODE,VIOLATION.RULE_FAMILY_CODE,X35
PR0132071,2,NA,1100,N,A,NA,GW,2,PR,02,NTNCWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-12,31-DEC-12,NA,NA,NA,3,S,NA,NA,110,100,110,NA
PR0132071,3,NA,1100,N,A,NA,GW,2,PR,02,NTNCWS,23,MR,N,3100,R,NA,NA,NA,NA,NA,01-SEP-13,30-SEP-13,2,2,31-MAR-14,3,S,NA,NA,110,100,110,NA
PR0132071,4,NA,1100,Y,A,NA,GW,2,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JAN-14,NA,9,9,30-SEP-19,3,S,NA,NA,350,300,350,NA
PR0132071,5,NA,1100,Y,A,NA,GW,2,PR,02,NTNCWS,51,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-13,NA,9,9,30-SEP-19,3,S,NA,NA,350,300,350,NA
PR0132071,8,NA,1100,N,A,NA,GW,2,PR,02,NTNCWS,52,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-14,NA,8,8,31-DEC-14,3,S,NA,NA,350,300,350,NA
PR0132071,9,NA,1100,Y,A,NA,GW,2,PR,02,NTNCWS,51,MR,N,5000,R,NA,NA,NA,NA,NA,01-JUL-15,NA,9,9,30-SEP-19,3,S,NA,NA,350,300,350,NA
PR0272262,10026,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-11,31-JAN-11,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10163,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-10,30-NOV-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10170,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-11,28-FEB-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10303,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-10,31-DEC-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10311,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-11,31-MAR-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10513,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-10,31-JAN-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10674,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-10,28-FEB-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,10825,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-10,31-MAR-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11008,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-10,30-APR-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11040,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-11,31-JUL-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11159,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-10,31-MAY-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11186,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-11,31-AUG-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11304,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-10,30-JUN-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11326,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-11,30-SEP-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11461,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-10,31-JUL-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11615,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-10,31-AUG-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,11760,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-10,30-SEP-10,10000006,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999898,NA,300,Y,A,NA,SW,1,PR,02,CWS,42,TT,Y,0200,O,NA,NA,NA,NA,NA,01-JAN-07,NA,#20088302,NA,NA,2,S,NA,NA,121,100,120,NA
PR0272262,9999899,NA,300,Y,A,NA,SW,1,PR,02,CWS,42,TT,Y,0200,O,NA,NA,NA,NA,NA,01-JAN-08,NA,NA,NA,NA,2,S,NA,NA,121,100,120,NA
PR0272262,9999900,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-10,31-OCT-10,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999901,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-11,30-APR-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999902,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-11,31-MAY-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999903,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-11,30-JUN-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999904,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-11,31-OCT-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999905,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-11,30-NOV-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999906,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-11,31-DEC-11,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999907,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-12,31-JAN-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999908,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-12,29-FEB-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999909,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-12,31-MAR-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999910,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-12,30-APR-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999911,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-12,31-MAY-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999912,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-12,30-JUN-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999913,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-12,31-JUL-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999914,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-12,31-AUG-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999915,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-12,30-SEP-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999916,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-12,31-OCT-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999917,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-12,30-NOV-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999918,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-12,31-DEC-12,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999919,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-13,31-JAN-13,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999920,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-13,28-FEB-13,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999921,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-13,31-MAR-13,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999922,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-13,30-APR-13,10000007,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999923,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-13,31-MAY-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999924,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-13,30-JUN-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999925,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-13,31-JUL-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999926,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-13,31-AUG-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999927,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-13,30-SEP-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999928,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-13,31-OCT-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999929,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-13,30-NOV-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999930,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-13,31-DEC-13,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999931,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-14,31-JAN-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999932,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-14,28-FEB-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999933,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-14,31-MAR-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999934,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-14,30-APR-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999935,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-14,31-MAY-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999936,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-14,30-JUN-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999937,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-14,31-JUL-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999938,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-14,31-AUG-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999939,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-14,30-SEP-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999940,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-14,31-OCT-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999941,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-14,30-NOV-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999942,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-14,31-DEC-14,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999943,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-15,31-JAN-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999944,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-15,28-FEB-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999945,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-15,31-MAR-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999946,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-15,30-APR-15,10000008,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999947,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-15,31-MAY-15,10000008,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999948,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-15,30-JUN-15,10000008,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999949,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-15,31-JUL-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999950,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-15,31-AUG-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999951,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-15,30-SEP-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999952,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-15,31-OCT-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999953,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-15,30-NOV-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999954,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-15,31-DEC-15,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999955,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-16,31-JAN-16,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999956,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-16,29-FEB-16,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999957,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-16,31-MAR-16,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999958,NA,300,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-16,30-APR-16,10000009,NA,NA,3,S,NA,NA,110,100,110,NA
PR0272262,9999969,NA,300,Y,A,NA,SW,1,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-APR-19,30-JUN-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0272262,9999970,NA,300,Y,A,NA,SW,1,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-JUL-19,30-SEP-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0272262,9999971,NA,300,Y,A,NA,SW,1,PR,02,CWS,3A,MON,N,8000,K,NA,NA,NA,Y,NA,01-OCT-19,31-DEC-19,NA,NA,NA,3,S,NA,NA,111,100,110,NA
PR0272262,9999997,NA,300,Y,A,NA,SW,1,PR,02,CWS,42,TT,Y,0200,O,0,NA,0,NA,NA,01-JAN-92,NA,#20088302,NA,NA,2,F,NA,NA,121,100,120,NA
PR0238082,10148,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-10,30-NOV-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10154,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-11,28-FEB-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10287,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-10,31-DEC-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10295,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-11,31-MAR-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10498,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-10,31-JAN-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10659,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-10,28-FEB-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10810,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-10,31-MAR-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,10993,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-10,30-APR-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11024,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-11,31-JUL-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11144,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-10,31-MAY-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11170,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-11,31-AUG-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11288,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-10,30-JUN-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11310,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-11,30-SEP-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11446,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-10,31-JUL-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11599,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-10,31-AUG-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,11745,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-10,30-SEP-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999898,NA,130,Y,A,NA,SW,1,PR,02,CWS,42,TT,Y,0200,O,NA,NA,NA,NA,NA,01-JAN-07,NA,#20180924,NA,NA,2,S,NA,NA,121,100,120,NA
PR0238082,9999899,NA,130,Y,A,NA,SW,1,PR,02,CWS,42,TT,Y,0200,O,NA,NA,NA,NA,NA,01-JAN-08,NA,#20180924,NA,NA,2,S,NA,NA,121,100,120,NA
PR0238082,9999900,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-10,31-OCT-10,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999901,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-11,31-JAN-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999902,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-11,30-APR-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999903,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-11,31-MAY-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999904,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-11,30-JUN-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999905,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-OCT-11,31-OCT-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999906,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-NOV-11,30-NOV-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999907,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-DEC-11,31-DEC-11,#20120507,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999908,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JAN-12,31-JAN-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999909,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-FEB-12,29-FEB-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999910,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAR-12,31-MAR-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999911,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-APR-12,30-APR-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999912,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-MAY-12,31-MAY-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999913,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUN-12,30-JUN-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999914,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-JUL-12,31-JUL-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999915,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-AUG-12,31-AUG-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
PR0238082,9999916,NA,130,N,A,NA,SW,1,PR,02,CWS,23,MR,N,3100,K,NA,NA,NA,NA,NA,01-SEP-12,30-SEP-12,10000004,NA,NA,3,S,NA,NA,110,100,110,NA
